Organism Latin Name,Level 1 Category,Level 2 Category,KEGG ID,Pathway Name,URL
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of other amino acids,ko00460,Cyanoamino acid metabolism,https://www.kegg.jp/pathway/ath00460
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of other amino acids,ko00470,D-Amino acid metabolism,https://www.kegg.jp/pathway/ath00470
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of other amino acids,ko00480,Glutathione metabolism,https://www.kegg.jp/pathway/ath00480
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00520,Amino sugar and nucleotide sugar metabolism,https://www.kegg.jp/pathway/ath00520
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00541,Biosynthesis of various nucleotide sugars,https://www.kegg.jp/pathway/ath00541
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00510,N-Glycan biosynthesis,https://www.kegg.jp/pathway/ath00510
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00513,Various types of N-glycan biosynthesis,https://www.kegg.jp/pathway/ath00513
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00514,Other types of O-glycan biosynthesis,https://www.kegg.jp/pathway/ath00514
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00531,Glycosaminoglycan degradation,https://www.kegg.jp/pathway/ath00531
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,https://www.kegg.jp/pathway/ath00563
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00601,Glycosphingolipid biosynthesis - lacto and neolacto series,https://www.kegg.jp/pathway/ath00601
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00603,Glycosphingolipid biosynthesis - globo and isoglobo series,https://www.kegg.jp/pathway/ath00603
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00604,Glycosphingolipid biosynthesis - ganglio series,https://www.kegg.jp/pathway/ath00604
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00511,Other glycan degradation,https://www.kegg.jp/pathway/ath00511
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00540,Lipopolysaccharide biosynthesis,https://www.kegg.jp/pathway/ath00540
Arabidopsis thaliana (thale cress),Metabolism,Glycan biosynthesis and metabolism,ko00543,Exopolysaccharide biosynthesis,https://www.kegg.jp/pathway/ath00543
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00730,Thiamine metabolism,https://www.kegg.jp/pathway/ath00730
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00740,Riboflavin metabolism,https://www.kegg.jp/pathway/ath00740
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00750,Vitamin B6 metabolism,https://www.kegg.jp/pathway/ath00750
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00760,Nicotinate and nicotinamide metabolism,https://www.kegg.jp/pathway/ath00760
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00770,Pantothenate and CoA biosynthesis,https://www.kegg.jp/pathway/ath00770
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00780,Biotin metabolism,https://www.kegg.jp/pathway/ath00780
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00785,Lipoic acid metabolism,https://www.kegg.jp/pathway/ath00785
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00790,Folate biosynthesis,https://www.kegg.jp/pathway/ath00790
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00670,One carbon pool by folate,https://www.kegg.jp/pathway/ath00670
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00860,Porphyrin metabolism,https://www.kegg.jp/pathway/ath00860
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of cofactors and vitamins,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,https://www.kegg.jp/pathway/ath00130
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00900,Terpenoid backbone biosynthesis,https://www.kegg.jp/pathway/ath00900
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00902,Monoterpenoid biosynthesis,https://www.kegg.jp/pathway/ath00902
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00909,Sesquiterpenoid and triterpenoid biosynthesis,https://www.kegg.jp/pathway/ath00909
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00904,Diterpenoid biosynthesis,https://www.kegg.jp/pathway/ath00904
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00906,Carotenoid biosynthesis,https://www.kegg.jp/pathway/ath00906
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00905,Brassinosteroid biosynthesis,https://www.kegg.jp/pathway/ath00905
Arabidopsis thaliana (thale cress),Metabolism,Metabolism of terpenoids and polyketides,ko00908,Zeatin biosynthesis,https://www.kegg.jp/pathway/ath00908
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00940,Phenylpropanoid biosynthesis,https://www.kegg.jp/pathway/ath00940
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",https://www.kegg.jp/pathway/ath00945
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00941,Flavonoid biosynthesis,https://www.kegg.jp/pathway/ath00941
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00944,Flavone and flavonol biosynthesis,https://www.kegg.jp/pathway/ath00944
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00942,Anthocyanin biosynthesis,https://www.kegg.jp/pathway/ath00942
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00901,Indole alkaloid biosynthesis,https://www.kegg.jp/pathway/ath00901
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00950,Isoquinoline alkaloid biosynthesis,https://www.kegg.jp/pathway/ath00950
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",https://www.kegg.jp/pathway/ath00960
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00232,Caffeine metabolism,https://www.kegg.jp/pathway/ath00232
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00965,Betalain biosynthesis,https://www.kegg.jp/pathway/ath00965
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00966,Glucosinolate biosynthesis,https://www.kegg.jp/pathway/ath00966
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00261,Monobactam biosynthesis,https://www.kegg.jp/pathway/ath00261
Arabidopsis thaliana (thale cress),Metabolism,Biosynthesis of other secondary metabolites,ko00999,Biosynthesis of various plant secondary metabolites,https://www.kegg.jp/pathway/ath00999
Arabidopsis thaliana (thale cress),Genetic Information Processing,Transcription,ko03020,RNA polymerase,https://www.kegg.jp/pathway/ath03020
Arabidopsis thaliana (thale cress),Genetic Information Processing,Transcription,ko03022,Basal transcription factors,https://www.kegg.jp/pathway/ath03022
Arabidopsis thaliana (thale cress),Genetic Information Processing,Transcription,ko03040,Spliceosome,https://www.kegg.jp/pathway/ath03040
Arabidopsis thaliana (thale cress),Genetic Information Processing,Translation,ko03010,Ribosome,https://www.kegg.jp/pathway/ath03010
Arabidopsis thaliana (thale cress),Genetic Information Processing,Translation,ko00970,Aminoacyl-tRNA biosynthesis,https://www.kegg.jp/pathway/ath00970
Arabidopsis thaliana (thale cress),Genetic Information Processing,Translation,ko03013,Nucleocytoplasmic transport,https://www.kegg.jp/pathway/ath03013
Arabidopsis thaliana (thale cress),Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,https://www.kegg.jp/pathway/ath03015
Arabidopsis thaliana (thale cress),Genetic Information Processing,Translation,ko03008,Ribosome biogenesis in eukaryotes,https://www.kegg.jp/pathway/ath03008
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko03060,Protein export,https://www.kegg.jp/pathway/ath03060
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,https://www.kegg.jp/pathway/ath04141
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko04130,SNARE interactions in vesicular transport,https://www.kegg.jp/pathway/ath04130
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko04120,Ubiquitin mediated proteolysis,https://www.kegg.jp/pathway/ath04120
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko04122,Sulfur relay system,https://www.kegg.jp/pathway/ath04122
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,https://www.kegg.jp/pathway/ath03050
Arabidopsis thaliana (thale cress),Genetic Information Processing,"Folding, sorting and degradation",ko03018,RNA degradation,https://www.kegg.jp/pathway/ath03018
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03030,DNA replication,https://www.kegg.jp/pathway/ath03030
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03410,Base excision repair,https://www.kegg.jp/pathway/ath03410
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03420,Nucleotide excision repair,https://www.kegg.jp/pathway/ath03420
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03430,Mismatch repair,https://www.kegg.jp/pathway/ath03430
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03440,Homologous recombination,https://www.kegg.jp/pathway/ath03440
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03450,Non-homologous end-joining,https://www.kegg.jp/pathway/ath03450
Arabidopsis thaliana (thale cress),Genetic Information Processing,Replication and repair,ko03460,Fanconi anemia pathway,https://www.kegg.jp/pathway/ath03460
Arabidopsis thaliana (thale cress),Genetic Information Processing,Chromosome,ko03082,ATP-dependent chromatin remodeling,https://www.kegg.jp/pathway/ath03082
Arabidopsis thaliana (thale cress),Genetic Information Processing,Chromosome,ko03083,Polycomb repressive complex,https://www.kegg.jp/pathway/ath03083
Arabidopsis thaliana (thale cress),Genetic Information Processing,Information processing in viruses,ko03250,Viral life cycle - HIV-1,https://www.kegg.jp/pathway/ath03250
Arabidopsis thaliana (thale cress),Genetic Information Processing,Information processing in viruses,ko03272,Virion - Hepatitis viruses,https://www.kegg.jp/pathway/ath03272
Arabidopsis thaliana (thale cress),Environmental Information Processing,Membrane transport,ko02010,ABC transporters,https://www.kegg.jp/pathway/ath02010
Arabidopsis thaliana (thale cress),Environmental Information Processing,Signal transduction,ko04016,MAPK signaling pathway - plant,https://www.kegg.jp/pathway/ath04016
Arabidopsis thaliana (thale cress),Environmental Information Processing,Signal transduction,ko04070,Phosphatidylinositol signaling system,https://www.kegg.jp/pathway/ath04070
Arabidopsis thaliana (thale cress),Environmental Information Processing,Signal transduction,ko04075,Plant hormone signal transduction,https://www.kegg.jp/pathway/ath04075
Arabidopsis thaliana (thale cress),Environmental Information Processing,Signaling molecules and interaction,ko04082,Neuroactive ligand signaling,https://www.kegg.jp/pathway/ath04082
Arabidopsis thaliana (thale cress),Environmental Information Processing,Signaling molecules and interaction,ko04081,Hormone signaling,https://www.kegg.jp/pathway/ath04081
Arabidopsis thaliana (thale cress),Cellular Processes,Transport and catabolism,ko04144,Endocytosis,https://www.kegg.jp/pathway/ath04144
Arabidopsis thaliana (thale cress),Cellular Processes,Transport and catabolism,ko04145,Phagosome,https://www.kegg.jp/pathway/ath04145
Arabidopsis thaliana (thale cress),Cellular Processes,Transport and catabolism,ko04142,Lysosome,https://www.kegg.jp/pathway/ath04142
Arabidopsis thaliana (thale cress),Cellular Processes,Transport and catabolism,ko04146,Peroxisome,https://www.kegg.jp/pathway/ath04146
Arabidopsis thaliana (thale cress),Cellular Processes,Transport and catabolism,ko04136,Autophagy - other,https://www.kegg.jp/pathway/ath04136
Arabidopsis thaliana (thale cress),Cellular Processes,Transport and catabolism,ko04148,Efferocytosis,https://www.kegg.jp/pathway/ath04148
Arabidopsis thaliana (thale cress),Cellular Processes,Cell motility,ko04814,Motor proteins,https://www.kegg.jp/pathway/ath04814
Arabidopsis thaliana (thale cress),Cellular Processes,Cell motility,ko04820,Cytoskeleton in muscle cells,https://www.kegg.jp/pathway/ath04820
Arabidopsis thaliana (thale cress),Organismal Systems,Immune system,ko04620,Toll-like receptor signaling pathway,https://www.kegg.jp/pathway/ath04620
Arabidopsis thaliana (thale cress),Organismal Systems,Digestive system,ko04981,Folate transport and metabolism,https://www.kegg.jp/pathway/ath04981
Arabidopsis thaliana (thale cress),Organismal Systems,Development and regeneration,ko04382,Cornified envelope formation,https://www.kegg.jp/pathway/ath04382
Arabidopsis thaliana (thale cress),Organismal Systems,Environmental adaptation,ko04712,Circadian rhythm - plant,https://www.kegg.jp/pathway/ath04712
Arabidopsis thaliana (thale cress),Organismal Systems,Environmental adaptation,ko04626,Plant-pathogen interaction,https://www.kegg.jp/pathway/ath04626
Arabidopsis thaliana (thale cress),Human Diseases,Infectious disease: bacterial,ko05100,Bacterial invasion of epithelial cells,https://www.kegg.jp/pathway/ath05100
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01100,Metabolic pathways,https://www.kegg.jp/pathway/aly01100
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01110,Biosynthesis of secondary metabolites,https://www.kegg.jp/pathway/aly01110
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01200,Carbon metabolism,https://www.kegg.jp/pathway/aly01200
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01210,2-Oxocarboxylic acid metabolism,https://www.kegg.jp/pathway/aly01210
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01212,Fatty acid metabolism,https://www.kegg.jp/pathway/aly01212
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01230,Biosynthesis of amino acids,https://www.kegg.jp/pathway/aly01230
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01232,Nucleotide metabolism,https://www.kegg.jp/pathway/aly01232
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01250,Biosynthesis of nucleotide sugars,https://www.kegg.jp/pathway/aly01250
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01240,Biosynthesis of cofactors,https://www.kegg.jp/pathway/aly01240
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01310,Nitrogen cycle,https://www.kegg.jp/pathway/aly01310
Arabidopsis lyrata (lyrate rockcress),Metabolism,Global and overview maps,ko01320,Sulfur cycle,https://www.kegg.jp/pathway/aly01320
Arabidopsis lyrata (lyrate rockcress),Metabolism,Carbohydrate metabolism,ko00010,Glycolysis / Gluconeogenesis,https://www.kegg.jp/pathway/aly00010
Arabidopsis lyrata (lyrate rockcress),Metabolism,Carbohydrate metabolism,ko00020,Citrate cycle (TCA cycle),https://www.kegg.jp/pathway/aly00020
